Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
72,2025-05-25T02:12:00+02:00,2025-05-25,10:12,1,0,1
72,2025-05-25T02:16:00+02:00,2025-05-25,10:16,2,3,5
72,2025-05-25T02:17:00+02:00,2025-05-25,10:17,3,1,4
72,2025-05-25T02:19:00+02:00,2025-05-25,10:19,6,3,9
72,2025-05-25T02:24:00+02:00,2025-05-25,10:24,0,6,6
76,2025-05-25T02:11:00+02:00,2025-05-25,10:11,2,1,3
76,2025-05-25T02:17:00+02:00,2025-05-25,10:17,2,0,2
76,2025-05-25T02:22:00+02:00,2025-05-25,10:22,0,2,2
76,2025-05-25T02:24:00+02:00,2025-05-25,10:24,2,0,2
79,2025-05-25T02:18:00+02:00,2025-05-25,10:18,3,1,4
79,2025-05-25T02:22:00+02:00,2025-05-25,10:22,4,1,5
85,2025-05-25T02:13:00+02:00,2025-05-25,10:13,2,0,2
85,2025-05-25T02:15:00+02:00,2025-05-25,10:15,3,1,4
85,2025-05-25T02:16:00+02:00,2025-05-25,10:16,2,0,2
86,2025-05-25T02:10:00+02:00,2025-05-25,10:10,2,0,2
86,2025-05-25T02:11:00+02:00,2025-05-25,10:11,1,0,1
86,2025-05-25T02:13:00+02:00,2025-05-25,10:13,2,0,2
86,2025-05-25T02:14:00+02:00,2025-05-25,10:14,1,1,2
86,2025-05-25T02:20:00+02:00,2025-05-25,10:20,1,0,1
86,2025-05-25T02:21:00+02:00,2025-05-25,10:21,2,1,3
109,2025-05-25T02:10:00+02:00,2025-05-25,10:10,7,10,17
109,2025-05-25T02:15:00+02:00,2025-05-25,10:15,2,9,11
109,2025-05-25T02:20:00+02:00,2025-05-25,10:20,10,7,17
117,2025-05-25T02:10:00+02:00,2025-05-25,10:10,5,6,11
130,2025-05-25T02:20:00+02:00,2025-05-25,10:20,6,4,10
136,2025-05-25T02:10:00+02:00,2025-05-25,10:10,2,8,10
136,2025-05-25T02:15:00+02:00,2025-05-25,10:15,9,10,19
137,2025-05-25T02:15:00+02:00,2025-05-25,10:15,3,1,4
141,2025-05-25T02:10:00+02:00,2025-05-25,10:10,10,16,26
141,2025-05-25T02:20:00+02:00,2025-05-25,10:20,12,26,38
142,2025-05-25T02:15:00+02:00,2025-05-25,10:15,41,36,77
161,2025-05-25T02:10:00+02:00,2025-05-25,10:10,9,12,21
161,2025-05-25T02:15:00+02:00,2025-05-25,10:15,12,15,27
164,2025-05-25T02:20:00+02:00,2025-05-25,10:20,2,1,3
181,2025-05-25T02:25:00+02:00,2025-05-25,10:25,9,10,19
181,2025-05-25T02:28:00+02:00,2025-05-25,10:28,3,10,13
181,2025-05-25T02:31:00+02:00,2025-05-25,10:31,1,7,8
181,2025-05-25T02:36:00+02:00,2025-05-25,10:36,3,11,14
181,2025-05-25T02:38:00+02:00,2025-05-25,10:38,13,23,36
180,2025-05-25T02:34:00+02:00,2025-05-25,10:34,2,2,4
180,2025-05-25T02:38:00+02:00,2025-05-25,10:38,1,2,3
3,2025-05-25T01:40:00+02:00,2025-05-25,09:40,4,5,9
3,2025-05-25T01:46:00+02:00,2025-05-25,09:46,8,4,12
3,2025-05-25T01:49:00+02:00,2025-05-25,09:49,6,5,11
3,2025-05-25T01:54:00+02:00,2025-05-25,09:54,4,4,8
4,2025-05-25T01:42:00+02:00,2025-05-25,09:42,12,1,13
4,2025-05-25T01:44:00+02:00,2025-05-25,09:44,5,1,6
4,2025-05-25T01:48:00+02:00,2025-05-25,09:48,8,5,13
4,2025-05-25T01:49:00+02:00,2025-05-25,09:49,8,4,12
4,2025-05-25T01:51:00+02:00,2025-05-25,09:51,4,11,15
4,2025-05-25T01:52:00+02:00,2025-05-25,09:52,3,7,10
5,2025-05-25T01:50:00+02:00,2025-05-25,09:50,31,30,61
6,2025-05-25T01:42:00+02:00,2025-05-25,09:42,12,2,14
6,2025-05-25T01:43:00+02:00,2025-05-25,09:43,9,1,10
6,2025-05-25T01:44:00+02:00,2025-05-25,09:44,14,5,19
6,2025-05-25T01:45:00+02:00,2025-05-25,09:45,13,13,26
6,2025-05-25T01:51:00+02:00,2025-05-25,09:51,7,4,11
6,2025-05-25T01:52:00+02:00,2025-05-25,09:52,5,0,5
8,2025-05-25T01:40:00+02:00,2025-05-25,09:40,3,6,9
8,2025-05-25T01:44:00+02:00,2025-05-25,09:44,3,5,8
8,2025-05-25T01:47:00+02:00,2025-05-25,09:47,1,0,1
8,2025-05-25T01:49:00+02:00,2025-05-25,09:49,1,2,3
8,2025-05-25T01:50:00+02:00,2025-05-25,09:50,3,6,9
8,2025-05-25T01:54:00+02:00,2025-05-25,09:54,0,6,6
28,2025-05-25T01:40:00+02:00,2025-05-25,09:40,1,0,1
28,2025-05-25T01:43:00+02:00,2025-05-25,09:43,2,2,4
28,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,3,5
28,2025-05-25T01:49:00+02:00,2025-05-25,09:49,2,3,5
29,2025-05-25T01:40:00+02:00,2025-05-25,09:40,7,1,8
29,2025-05-25T01:41:00+02:00,2025-05-25,09:41,0,7,7
29,2025-05-25T01:44:00+02:00,2025-05-25,09:44,1,7,8
29,2025-05-25T01:47:00+02:00,2025-05-25,09:47,4,8,12
29,2025-05-25T01:52:00+02:00,2025-05-25,09:52,4,2,6
31,2025-05-25T01:40:00+02:00,2025-05-25,09:40,0,1,1
31,2025-05-25T01:41:00+02:00,2025-05-25,09:41,1,0,1
31,2025-05-25T01:48:00+02:00,2025-05-25,09:48,0,2,2
36,2025-05-25T01:47:00+02:00,2025-05-25,09:47,4,1,5
36,2025-05-25T01:52:00+02:00,2025-05-25,09:52,2,3,5
36,2025-05-25T01:54:00+02:00,2025-05-25,09:54,1,0,1
37,2025-05-25T01:54:00+02:00,2025-05-25,09:54,1,0,1
39,2025-05-25T01:47:00+02:00,2025-05-25,09:47,1,0,1
39,2025-05-25T01:48:00+02:00,2025-05-25,09:48,1,2,3
39,2025-05-25T01:51:00+02:00,2025-05-25,09:51,2,1,3
39,2025-05-25T01:52:00+02:00,2025-05-25,09:52,1,1,2
40,2025-05-25T01:41:00+02:00,2025-05-25,09:41,5,3,8
40,2025-05-25T01:42:00+02:00,2025-05-25,09:42,1,4,5
41,2025-05-25T01:41:00+02:00,2025-05-25,09:41,8,6,14
41,2025-05-25T01:44:00+02:00,2025-05-25,09:44,1,4,5
41,2025-05-25T01:48:00+02:00,2025-05-25,09:48,5,0,5
41,2025-05-25T01:53:00+02:00,2025-05-25,09:53,3,0,3
41,2025-05-25T01:54:00+02:00,2025-05-25,09:54,8,2,10
44,2025-05-25T01:45:00+02:00,2025-05-25,09:45,0,6,6
45,2025-05-25T01:43:00+02:00,2025-05-25,09:43,8,4,12
45,2025-05-25T01:46:00+02:00,2025-05-25,09:46,6,2,8
45,2025-05-25T01:47:00+02:00,2025-05-25,09:47,6,4,10
45,2025-05-25T01:49:00+02:00,2025-05-25,09:49,10,0,10
45,2025-05-25T01:52:00+02:00,2025-05-25,09:52,6,1,7
45,2025-05-25T01:54:00+02:00,2025-05-25,09:54,7,1,8
47,2025-05-25T01:40:00+02:00,2025-05-25,09:40,5,17,22
47,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,8,10
47,2025-05-25T01:46:00+02:00,2025-05-25,09:46,4,4,8
50,2025-05-25T01:47:00+02:00,2025-05-25,09:47,3,2,5
54,2025-05-25T01:40:00+02:00,2025-05-25,09:40,1,3,4
54,2025-05-25T01:52:00+02:00,2025-05-25,09:52,0,2,2
54,2025-05-25T01:54:00+02:00,2025-05-25,09:54,1,0,1
59,2025-05-25T01:40:00+02:00,2025-05-25,09:40,3,7,10
59,2025-05-25T01:45:00+02:00,2025-05-25,09:45,13,14,27
59,2025-05-25T01:50:00+02:00,2025-05-25,09:50,4,10,14
61,2025-05-25T01:41:00+02:00,2025-05-25,09:41,1,9,10
61,2025-05-25T01:44:00+02:00,2025-05-25,09:44,2,2,4
61,2025-05-25T01:46:00+02:00,2025-05-25,09:46,0,3,3
61,2025-05-25T01:48:00+02:00,2025-05-25,09:48,0,7,7
61,2025-05-25T01:49:00+02:00,2025-05-25,09:49,0,1,1
61,2025-05-25T01:51:00+02:00,2025-05-25,09:51,1,5,6
61,2025-05-25T01:53:00+02:00,2025-05-25,09:53,2,4,6
66,2025-05-25T01:45:00+02:00,2025-05-25,09:45,3,3,6
66,2025-05-25T01:46:00+02:00,2025-05-25,09:46,6,6,12
66,2025-05-25T01:47:00+02:00,2025-05-25,09:47,2,2,4
66,2025-05-25T01:51:00+02:00,2025-05-25,09:51,5,6,11
66,2025-05-25T01:52:00+02:00,2025-05-25,09:52,4,4,8
66,2025-05-25T01:53:00+02:00,2025-05-25,09:53,2,4,6
69,2025-05-25T01:40:00+02:00,2025-05-25,09:40,2,1,3
69,2025-05-25T01:42:00+02:00,2025-05-25,09:42,1,3,4
69,2025-05-25T01:45:00+02:00,2025-05-25,09:45,1,4,5
69,2025-05-25T01:46:00+02:00,2025-05-25,09:46,6,2,8
69,2025-05-25T01:51:00+02:00,2025-05-25,09:51,6,0,6
70,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,2,4
70,2025-05-25T01:47:00+02:00,2025-05-25,09:47,2,1,3
70,2025-05-25T01:51:00+02:00,2025-05-25,09:51,1,0,1
78,2025-05-25T01:46:00+02:00,2025-05-25,09:46,4,2,6
78,2025-05-25T01:47:00+02:00,2025-05-25,09:47,2,3,5
78,2025-05-25T01:49:00+02:00,2025-05-25,09:49,1,1,2
78,2025-05-25T01:50:00+02:00,2025-05-25,09:50,1,3,4
78,2025-05-25T01:51:00+02:00,2025-05-25,09:51,1,1,2
87,2025-05-25T01:40:00+02:00,2025-05-25,09:40,2,1,3
87,2025-05-25T01:42:00+02:00,2025-05-25,09:42,1,0,1
87,2025-05-25T01:53:00+02:00,2025-05-25,09:53,0,1,1
107,2025-05-25T01:50:00+02:00,2025-05-25,09:50,5,15,20
108,2025-05-25T01:41:00+02:00,2025-05-25,09:41,7,1,8
108,2025-05-25T01:51:00+02:00,2025-05-25,09:51,0,2,2
108,2025-05-25T01:54:00+02:00,2025-05-25,09:54,3,2,5
131,2025-05-25T01:45:00+02:00,2025-05-25,09:45,1,18,19
132,2025-05-25T01:45:00+02:00,2025-05-25,09:45,17,9,26
133,2025-05-25T01:40:00+02:00,2025-05-25,09:40,17,49,66
133,2025-05-25T01:45:00+02:00,2025-05-25,09:45,22,46,68
140,2025-05-25T01:50:00+02:00,2025-05-25,09:50,20,8,28
162,2025-05-25T01:40:00+02:00,2025-05-25,09:40,26,27,53
162,2025-05-25T01:50:00+02:00,2025-05-25,09:50,21,25,46
165,2025-05-25T01:40:00+02:00,2025-05-25,09:40,5,1,6
165,2025-05-25T01:50:00+02:00,2025-05-25,09:50,2,2,4
179,2025-05-25T01:40:00+02:00,2025-05-25,09:40,7,3,10
179,2025-05-25T01:50:00+02:00,2025-05-25,09:50,5,16,21
1,2025-05-25T01:40:00+02:00,2025-05-25,09:40,5,4,9
1,2025-05-25T01:42:00+02:00,2025-05-25,09:42,0,4,4
1,2025-05-25T01:44:00+02:00,2025-05-25,09:44,7,6,13
1,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,12,14
1,2025-05-25T01:53:00+02:00,2025-05-25,09:53,5,11,16
1,2025-05-25T01:54:00+02:00,2025-05-25,09:54,13,5,18
2,2025-05-25T01:43:00+02:00,2025-05-25,09:43,3,0,3
2,2025-05-25T01:49:00+02:00,2025-05-25,09:49,2,1,3
9,2025-05-25T01:40:00+02:00,2025-05-25,09:40,2,0,2
9,2025-05-25T01:41:00+02:00,2025-05-25,09:41,4,4,8
9,2025-05-25T01:47:00+02:00,2025-05-25,09:47,0,3,3
10,2025-05-25T01:51:00+02:00,2025-05-25,09:51,2,0,2
10,2025-05-25T01:53:00+02:00,2025-05-25,09:53,0,1,1
11,2025-05-25T01:41:00+02:00,2025-05-25,09:41,1,1,2
11,2025-05-25T01:43:00+02:00,2025-05-25,09:43,2,0,2
12,2025-05-25T01:41:00+02:00,2025-05-25,09:41,3,6,9
12,2025-05-25T01:44:00+02:00,2025-05-25,09:44,4,10,14
12,2025-05-25T01:45:00+02:00,2025-05-25,09:45,1,1,2
12,2025-05-25T01:46:00+02:00,2025-05-25,09:46,3,1,4
12,2025-05-25T01:47:00+02:00,2025-05-25,09:47,2,3,5
12,2025-05-25T01:51:00+02:00,2025-05-25,09:51,0,1,1
12,2025-05-25T01:52:00+02:00,2025-05-25,09:52,4,4,8
12,2025-05-25T01:53:00+02:00,2025-05-25,09:53,1,4,5
12,2025-05-25T01:54:00+02:00,2025-05-25,09:54,2,1,3
17,2025-05-25T01:43:00+02:00,2025-05-25,09:43,1,2,3
17,2025-05-25T01:44:00+02:00,2025-05-25,09:44,2,3,5
17,2025-05-25T01:45:00+02:00,2025-05-25,09:45,8,0,8
17,2025-05-25T01:46:00+02:00,2025-05-25,09:46,2,2,4
17,2025-05-25T01:47:00+02:00,2025-05-25,09:47,1,0,1
17,2025-05-25T01:48:00+02:00,2025-05-25,09:48,0,7,7
17,2025-05-25T01:52:00+02:00,2025-05-25,09:52,0,1,1
17,2025-05-25T01:54:00+02:00,2025-05-25,09:54,2,0,2
18,2025-05-25T01:41:00+02:00,2025-05-25,09:41,0,4,4
18,2025-05-25T01:47:00+02:00,2025-05-25,09:47,0,1,1
18,2025-05-25T01:52:00+02:00,2025-05-25,09:52,0,4,4
19,2025-05-25T01:41:00+02:00,2025-05-25,09:41,3,2,5
19,2025-05-25T01:44:00+02:00,2025-05-25,09:44,0,2,2
19,2025-05-25T01:48:00+02:00,2025-05-25,09:48,0,2,2
19,2025-05-25T01:53:00+02:00,2025-05-25,09:53,5,1,6
20,2025-05-25T01:42:00+02:00,2025-05-25,09:42,0,1,1
20,2025-05-25T01:43:00+02:00,2025-05-25,09:43,2,0,2
20,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,6,8
20,2025-05-25T01:47:00+02:00,2025-05-25,09:47,9,2,11
20,2025-05-25T01:48:00+02:00,2025-05-25,09:48,1,3,4
23,2025-05-25T01:42:00+02:00,2025-05-25,09:42,3,2,5
23,2025-05-25T01:43:00+02:00,2025-05-25,09:43,3,3,6
23,2025-05-25T01:44:00+02:00,2025-05-25,09:44,0,9,9
23,2025-05-25T01:47:00+02:00,2025-05-25,09:47,6,1,7
23,2025-05-25T01:49:00+02:00,2025-05-25,09:49,0,12,12
23,2025-05-25T01:50:00+02:00,2025-05-25,09:50,1,11,12
24,2025-05-25T01:41:00+02:00,2025-05-25,09:41,1,2,3
24,2025-05-25T01:44:00+02:00,2025-05-25,09:44,6,2,8
24,2025-05-25T01:46:00+02:00,2025-05-25,09:46,6,0,6
24,2025-05-25T01:49:00+02:00,2025-05-25,09:49,13,6,19
24,2025-05-25T01:52:00+02:00,2025-05-25,09:52,14,0,14
24,2025-05-25T01:53:00+02:00,2025-05-25,09:53,3,4,7
25,2025-05-25T01:45:00+02:00,2025-05-25,09:45,18,70,88
25,2025-05-25T01:50:00+02:00,2025-05-25,09:50,23,68,91
27,2025-05-25T01:41:00+02:00,2025-05-25,09:41,0,4,4
27,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,6,8
27,2025-05-25T01:47:00+02:00,2025-05-25,09:47,2,4,6
27,2025-05-25T01:48:00+02:00,2025-05-25,09:48,1,6,7
27,2025-05-25T01:49:00+02:00,2025-05-25,09:49,7,0,7
27,2025-05-25T01:51:00+02:00,2025-05-25,09:51,7,0,7
27,2025-05-25T01:52:00+02:00,2025-05-25,09:52,7,2,9
30,2025-05-25T01:48:00+02:00,2025-05-25,09:48,1,1,2
30,2025-05-25T01:52:00+02:00,2025-05-25,09:52,3,3,6
30,2025-05-25T01:53:00+02:00,2025-05-25,09:53,3,0,3
35,2025-05-25T01:43:00+02:00,2025-05-25,09:43,8,10,18
35,2025-05-25T01:48:00+02:00,2025-05-25,09:48,20,19,39
35,2025-05-25T01:51:00+02:00,2025-05-25,09:51,9,4,13
35,2025-05-25T01:52:00+02:00,2025-05-25,09:52,14,7,21
35,2025-05-25T01:54:00+02:00,2025-05-25,09:54,11,10,21
46,2025-05-25T01:40:00+02:00,2025-05-25,09:40,2,3,5
46,2025-05-25T01:45:00+02:00,2025-05-25,09:45,2,3,5
46,2025-05-25T01:50:00+02:00,2025-05-25,09:50,2,5,7
48,2025-05-25T01:41:00+02:00,2025-05-25,09:41,3,8,11
48,2025-05-25T01:43:00+02:00,2025-05-25,09:43,6,1,7
48,2025-05-25T01:44:00+02:00,2025-05-25,09:44,8,3,11
48,2025-05-25T01:45:00+02:00,2025-05-25,09:45,3,3,6
48,2025-05-25T01:46:00+02:00,2025-05-25,09:46,4,5,9
48,2025-05-25T01:48:00+02:00,2025-05-25,09:48,9,0,9
48,2025-05-25T01:49:00+02:00,2025-05-25,09:49,6,9,15
48,2025-05-25T01:51:00+02:00,2025-05-25,09:51,3,1,4
48,2025-05-25T01:53:00+02:00,2025-05-25,09:53,4,7,11
49,2025-05-25T01:40:00+02:00,2025-05-25,09:40,5,4,9
49,2025-05-25T01:41:00+02:00,2025-05-25,09:41,9,2,11
49,2025-05-25T01:43:00+02:00,2025-05-25,09:43,10,8,18
49,2025-05-25T01:44:00+02:00,2025-05-25,09:44,5,10,15
49,2025-05-25T01:45:00+02:00,2025-05-25,09:45,3,3,6
49,2025-05-25T01:46:00+02:00,2025-05-25,09:46,4,2,6
49,2025-05-25T01:47:00+02:00,2025-05-25,09:47,4,8,12
49,2025-05-25T01:48:00+02:00,2025-05-25,09:48,5,4,9
49,2025-05-25T01:54:00+02:00,2025-05-25,09:54,7,5,12
51,2025-05-25T01:42:00+02:00,2025-05-25,09:42,2,0,2
51,2025-05-25T01:47:00+02:00,2025-05-25,09:47,0,1,1
52,2025-05-25T01:42:00+02:00,2025-05-25,09:42,0,2,2
52,2025-05-25T01:46:00+02:00,2025-05-25,09:46,3,0,3
52,2025-05-25T01:47:00+02:00,2025-05-25,09:47,4,3,7
52,2025-05-25T01:48:00+02:00,2025-05-25,09:48,0,1,1
52,2025-05-25T01:49:00+02:00,2025-05-25,09:49,1,2,3
52,2025-05-25T01:53:00+02:00,2025-05-25,09:53,8,2,10
53,2025-05-25T01:42:00+02:00,2025-05-25,09:42,13,1,14
53,2025-05-25T01:43:00+02:00,2025-05-25,09:43,4,1,5
53,2025-05-25T01:44:00+02:00,2025-05-25,09:44,7,0,7
53,2025-05-25T01:47:00+02:00,2025-05-25,09:47,1,3,4
53,2025-05-25T01:48:00+02:00,2025-05-25,09:48,0,7,7
53,2025-05-25T01:50:00+02:00,2025-05-25,09:50,9,3,12
53,2025-05-25T01:52:00+02:00,2025-05-25,09:52,2,0,2
53,2025-05-25T01:53:00+02:00,2025-05-25,09:53,7,1,8
56,2025-05-25T01:40:00+02:00,2025-05-25,09:40,3,1,4
56,2025-05-25T01:41:00+02:00,2025-05-25,09:41,5,0,5
56,2025-05-25T01:43:00+02:00,2025-05-25,09:43,3,1,4
56,2025-05-25T01:46:00+02:00,2025-05-25,09:46,12,6,18
56,2025-05-25T01:48:00+02:00,2025-05-25,09:48,5,3,8
56,2025-05-25T01:49:00+02:00,2025-05-25,09:49,3,2,5
56,2025-05-25T01:50:00+02:00,2025-05-25,09:50,6,5,11
58,2025-05-25T01:46:00+02:00,2025-05-25,09:46,9,4,13
58,2025-05-25T01:49:00+02:00,2025-05-25,09:49,19,2,21
58,2025-05-25T01:51:00+02:00,2025-05-25,09:51,6,8,14
62,2025-05-25T01:41:00+02:00,2025-05-25,09:41,2,2,4
62,2025-05-25T01:42:00+02:00,2025-05-25,09:42,6,3,9
62,2025-05-25T01:43:00+02:00,2025-05-25,09:43,1,3,4
62,2025-05-25T01:49:00+02:00,2025-05-25,09:49,3,0,3
62,2025-05-25T01:52:00+02:00,2025-05-25,09:52,1,1,2
62,2025-05-25T01:54:00+02:00,2025-05-25,09:54,3,0,3
63,2025-05-25T01:41:00+02:00,2025-05-25,09:41,2,2,4
63,2025-05-25T01:47:00+02:00,2025-05-25,09:47,8,2,10
63,2025-05-25T01:50:00+02:00,2025-05-25,09:50,4,7,11
63,2025-05-25T01:54:00+02:00,2025-05-25,09:54,4,6,10
67,2025-05-25T01:40:00+02:00,2025-05-25,09:40,2,11,13
67,2025-05-25T01:41:00+02:00,2025-05-25,09:41,9,5,14
67,2025-05-25T01:42:00+02:00,2025-05-25,09:42,0,5,5
67,2025-05-25T01:43:00+02:00,2025-05-25,09:43,3,4,7
67,2025-05-25T01:45:00+02:00,2025-05-25,09:45,3,5,8
67,2025-05-25T01:47:00+02:00,2025-05-25,09:47,4,3,7
67,2025-05-25T01:48:00+02:00,2025-05-25,09:48,3,10,13
67,2025-05-25T01:49:00+02:00,2025-05-25,09:49,2,3,5
67,2025-05-25T01:50:00+02:00,2025-05-25,09:50,2,5,7
68,2025-05-25T01:49:00+02:00,2025-05-25,09:49,5,3,8
68,2025-05-25T01:52:00+02:00,2025-05-25,09:52,3,8,11
72,2025-05-25T01:44:00+02:00,2025-05-25,09:44,5,1,6
72,2025-05-25T01:47:00+02:00,2025-05-25,09:47,0,4,4
72,2025-05-25T01:54:00+02:00,2025-05-25,09:54,3,5,8
76,2025-05-25T01:43:00+02:00,2025-05-25,09:43,0,1,1
76,2025-05-25T01:48:00+02:00,2025-05-25,09:48,1,3,4
76,2025-05-25T01:49:00+02:00,2025-05-25,09:49,1,0,1
79,2025-05-25T01:41:00+02:00,2025-05-25,09:41,8,2,10
79,2025-05-25T01:46:00+02:00,2025-05-25,09:46,4,3,7
79,2025-05-25T01:48:00+02:00,2025-05-25,09:48,13,5,18
79,2025-05-25T01:49:00+02:00,2025-05-25,09:49,3,2,5
79,2025-05-25T01:51:00+02:00,2025-05-25,09:51,8,7,15
85,2025-05-25T01:41:00+02:00,2025-05-25,09:41,0,1,1
85,2025-05-25T01:42:00+02:00,2025-05-25,09:42,1,2,3
85,2025-05-25T01:43:00+02:00,2025-05-25,09:43,0,1,1
85,2025-05-25T01:46:00+02:00,2025-05-25,09:46,3,0,3
85,2025-05-25T01:47:00+02:00,2025-05-25,09:47,1,1,2
85,2025-05-25T01:48:00+02:00,2025-05-25,09:48,2,1,3
85,2025-05-25T01:50:00+02:00,2025-05-25,09:50,1,1,2
85,2025-05-25T01:54:00+02:00,2025-05-25,09:54,1,4,5
86,2025-05-25T01:40:00+02:00,2025-05-25,09:40,3,1,4
86,2025-05-25T01:43:00+02:00,2025-05-25,09:43,3,4,7
86,2025-05-25T01:45:00+02:00,2025-05-25,09:45,0,2,2
86,2025-05-25T01:46:00+02:00,2025-05-25,09:46,1,0,1
86,2025-05-25T01:47:00+02:00,2025-05-25,09:47,3,2,5
86,2025-05-25T01:52:00+02:00,2025-05-25,09:52,1,1,2
109,2025-05-25T01:50:00+02:00,2025-05-25,09:50,2,6,8
123,2025-05-25T01:45:00+02:00,2025-05-25,09:45,4,4,8
137,2025-05-25T01:40:00+02:00,2025-05-25,09:40,1,4,5
139,2025-05-25T01:40:00+02:00,2025-05-25,09:40,1,1,2
139,2025-05-25T01:45:00+02:00,2025-05-25,09:45,1,0,1
141,2025-05-25T01:40:00+02:00,2025-05-25,09:40,19,11,30
142,2025-05-25T01:45:00+02:00,2025-05-25,09:45,46,20,66
164,2025-05-25T01:40:00+02:00,2025-05-25,09:40,8,3,11
164,2025-05-25T01:45:00+02:00,2025-05-25,09:45,10,9,19
164,2025-05-25T01:50:00+02:00,2025-05-25,09:50,10,4,14
181,2025-05-25T01:41:00+02:00,2025-05-25,09:41,4,11,15
181,2025-05-25T01:44:00+02:00,2025-05-25,09:44,0,5,5
181,2025-05-25T01:46:00+02:00,2025-05-25,09:46,2,12,14
181,2025-05-25T01:48:00+02:00,2025-05-25,09:48,1,13,14
181,2025-05-25T01:49:00+02:00,2025-05-25,09:49,0,6,6
181,2025-05-25T01:54:00+02:00,2025-05-25,09:54,1,10,11
182,2025-05-25T01:40:00+02:00,2025-05-25,09:40,11,4,15
182,2025-05-25T01:50:00+02:00,2025-05-25,09:50,11,9,20
180,2025-05-25T01:40:00+02:00,2025-05-25,09:40,1,0,1
180,2025-05-25T01:41:00+02:00,2025-05-25,09:41,4,0,4
180,2025-05-25T01:46:00+02:00,2025-05-25,09:46,0,2,2
180,2025-05-25T01:49:00+02:00,2025-05-25,09:49,1,0,1
180,2025-05-25T01:51:00+02:00,2025-05-25,09:51,2,0,2
181,2025-05-25T01:55:00+02:00,2025-05-25,09:55,5,15,20
181,2025-05-25T01:56:00+02:00,2025-05-25,09:56,6,5,11
181,2025-05-25T01:58:00+02:00,2025-05-25,09:58,3,14,17
181,2025-05-25T02:01:00+02:00,2025-05-25,10:01,3,17,20
181,2025-05-25T02:03:00+02:00,2025-05-25,10:03,7,4,11
181,2025-05-25T02:04:00+02:00,2025-05-25,10:04,1,10,11
181,2025-05-25T02:05:00+02:00,2025-05-25,10:05,7,15,22
181,2025-05-25T02:07:00+02:00,2025-05-25,10:07,1,22,23
181,2025-05-25T02:08:00+02:00,2025-05-25,10:08,3,8,11
180,2025-05-25T01:56:00+02:00,2025-05-25,09:56,2,1,3
3,2025-05-25T02:00:00+02:00,2025-05-25,10:00,1,6,7
3,2025-05-25T02:08:00+02:00,2025-05-25,10:08,4,10,14
4,2025-05-25T01:58:00+02:00,2025-05-25,09:58,14,5,19
4,2025-05-25T02:01:00+02:00,2025-05-25,10:01,10,15,25
4,2025-05-25T02:04:00+02:00,2025-05-25,10:04,13,2,15
4,2025-05-25T02:06:00+02:00,2025-05-25,10:06,8,5,13
6,2025-05-25T01:56:00+02:00,2025-05-25,09:56,7,18,25
6,2025-05-25T01:57:00+02:00,2025-05-25,09:57,11,9,20
6,2025-05-25T01:59:00+02:00,2025-05-25,09:59,10,10,20
8,2025-05-25T01:56:00+02:00,2025-05-25,09:56,3,7,10
8,2025-05-25T02:03:00+02:00,2025-05-25,10:03,5,2,7
8,2025-05-25T02:04:00+02:00,2025-05-25,10:04,3,2,5
8,2025-05-25T02:07:00+02:00,2025-05-25,10:07,1,5,6
8,2025-05-25T02:08:00+02:00,2025-05-25,10:08,1,5,6
8,2025-05-25T02:09:00+02:00,2025-05-25,10:09,1,7,8
28,2025-05-25T01:55:00+02:00,2025-05-25,09:55,3,2,5
28,2025-05-25T02:00:00+02:00,2025-05-25,10:00,1,5,6
28,2025-05-25T02:05:00+02:00,2025-05-25,10:05,8,0,8
28,2025-05-25T02:08:00+02:00,2025-05-25,10:08,4,4,8
29,2025-05-25T01:56:00+02:00,2025-05-25,09:56,4,12,16
29,2025-05-25T02:01:00+02:00,2025-05-25,10:01,4,4,8
29,2025-05-25T02:02:00+02:00,2025-05-25,10:02,3,5,8
29,2025-05-25T02:06:00+02:00,2025-05-25,10:06,6,5,11
29,2025-05-25T02:09:00+02:00,2025-05-25,10:09,2,3,5
31,2025-05-25T01:59:00+02:00,2025-05-25,09:59,0,1,1
31,2025-05-25T02:05:00+02:00,2025-05-25,10:05,5,0,5
36,2025-05-25T01:55:00+02:00,2025-05-25,09:55,2,1,3
36,2025-05-25T02:00:00+02:00,2025-05-25,10:00,0,1,1
36,2025-05-25T02:01:00+02:00,2025-05-25,10:01,0,1,1
36,2025-05-25T02:05:00+02:00,2025-05-25,10:05,1,1,2
36,2025-05-25T02:07:00+02:00,2025-05-25,10:07,6,0,6
36,2025-05-25T02:08:00+02:00,2025-05-25,10:08,1,4,5
37,2025-05-25T01:58:00+02:00,2025-05-25,09:58,1,0,1
37,2025-05-25T02:00:00+02:00,2025-05-25,10:00,1,0,1
37,2025-05-25T02:02:00+02:00,2025-05-25,10:02,2,1,3
37,2025-05-25T02:03:00+02:00,2025-05-25,10:03,2,0,2
